"mppcv";"hyr_";"hyrcv";"ogc";"mpcv";"ouc";"mppnm";"VolgNr";"GalCV";"spef";"cq";"cu";"cfq";"cfu";"aq";"au";"afq";"afu";"atype";"cmucomb";"law";"ssecr";"pupr";"use";"note";"pos";"Content_";"GalNm_";"Index";"RemA";"RemW";"InnCnk";"VosNm_";"BT";"gdkp";"Excip";"Cheapest";"SpecRules";"Narcotic";"Amb";"Hosp"
"1272665";"LACHA";"0011379";;"27748-828";"U";"Twinrix 720/20 inj. susp. i.m./s.c. Adult [voorgev. spuit] 1x1ml";;"00177";;1;"x";"1.0";"ml";;;0.0000;;;;"R";;54.6000;;"s.c.: uitzonderlijk, zie SKP; bevat aluminium, gist en neomycine";;;"inj. susp. i.m./s.c. Adult [voorgev. spuit]";5460.0000;54.6000;54.6000;"15552";"hepatitis A-virus + hepatitis B-virus injectie 720 Elisa E + 20 µg / 1 ml [NOVOS: biological]";false;false;;false;false;false;true;false
"2755346";"AADG";"0000174";"G";"27755-372";"U";"Twynsta 80/10 tabl. 98x";;"00008";;98;"x";;;;;0.0000;;;;"R";"b";74.7700;;;;;"tabl.";16.2200;15.9000;10.5000;"29843";"telmisartan + amlodipine oraal 80 mg + 10 mg";false;true;;true;false;false;true;false
"2755379";"AADG";"0000174";"G";"27755-372";"U";"Twynsta 80/5 tabl. 98x";;"00008";;98;"x";;;;;0.0000;;;;"R";"b";55.1900;;;;;"tabl.";13.9200;13.6400;8.1000;"29850";"telmisartan + amlodipine oraal 80 mg + 5 mg";false;true;;true;false;false;true;false
"4844502";"LCBBDC";"0012310";;"50021-711";"O";"Tyenne 20 mg/1 ml inf. oploss. (conc.) i.v. [flac.] 1x 200mg/10ml";;"00009";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"30825";"tocilizumab infusie 200 mg / 10 ml [NOVOS: biological]";true;false;;false;false;false;true;false
"4844510";"LCBBDC";"0012310";;"50021-711";"O";"Tyenne 20 mg/1 ml inf. oploss. (conc.) i.v. [flac.] 1x 400mg/20ml";;"00009";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"30833";"tocilizumab infusie 400 mg / 20 ml [NOVOS: biological]";true;false;;false;false;false;true;false
"4844494";"LCBBDC";"0012310";;"50021-711";"O";"Tyenne 20 mg/1 ml inf. oploss. (conc.) i.v. [flac.] 1x 80mg/4ml";;"00009";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"30841";"tocilizumab infusie 80 mg / 4 ml [NOVOS: biological]";true;false;;false;false;false;true;false
"4843025";"LCBBDC";"0012310";"G";"50021-711";"O";"Tyenne inj. oploss. s.c. [voorgev. pen] 12x 162mg/0,9ml";;"00019";;12;"x";;;;;0.0000;;;;"R";"b4";2041.4600;;;;;"inj. oploss. s.c. [voorgev. pen]";106.6700;12.8000;8.5000;"33373";"tocilizumab injectie 162 mg / 0,9 ml [NOVOS: biological]";true;true;;false;false;false;true;false
"4843017";"LCBBDC";"0012310";"G";"50021-711";"O";"Tyenne inj. oploss. s.c. [voorgev. pen] 4x 162mg/0,9ml";;"00019";;4;"x";;;;;0.0000;;;;"R";"b4";687.8000;;;;;"inj. oploss. s.c. [voorgev. pen]";320.0000;12.8000;8.5000;"33373";"tocilizumab injectie 162 mg / 0,9 ml [NOVOS: biological]";true;true;;false;false;false;true;false
"4844064";"LCBBDC";"0012310";"G";"50021-711";"O";"Tyenne inj. oploss. s.c. [voorgev. spuit] 12x 162mg/0,9ml";;"00005";;12;"x";;;;;0.0000;;;;"R";"b4";2040.4900;;;;;"inj. oploss. s.c. [voorgev. spuit]";106.6700;12.8000;8.5000;"33373";"tocilizumab injectie 162 mg / 0,9 ml [NOVOS: biological]";true;true;;false;false;false;true;false
"4843033";"LCBBDC";"0012310";"G";"50021-711";"O";"Tyenne inj. oploss. s.c. [voorgev. spuit] 4x 162mg/0,9ml";;"00005";;4;"x";;;;;0.0000;;;;"R";"b4";687.4800;;;;;"inj. oploss. s.c. [voorgev. spuit]";320.0000;12.8000;8.5000;"33373";"tocilizumab injectie 162 mg / 0,9 ml [NOVOS: biological]";true;true;;false;false;false;true;false
"2285252";"KACE";"0009944";;"27763-1446";"O";"Tygacil inf. oploss. conc. (pdr.) i.v. [flac.] 10x 50mg";;"00076";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. conc. (pdr.) i.v. [flac.]";0.0000;0.0000;0.0000;"30502";"tigecycline infusie 50 mg";false;false;;false;false;false;true;false
"2231934";"LABHA";"0011809";;"27771-2097";"O";"Typhim Vi inj. oploss. i.m./s.c. [voorgev. spuit] 1x 25µg/0,5ml";;"00316";;1;"x";;;;;0.0000;;;;"R";;31.8300;;;;;"inj. oploss. i.m./s.c. [voorgev. spuit]";3183.0000;31.8300;31.8300;"28407";"Salmonella typhi injectie 25 µg / 0,5 ml [NOVOS: biological]";false;false;;false;false;false;true;false
"2341543";"LCBDFA";"0012278";;"27797-331";"O";"Tysabri inf. oploss. (conc.) i.v. [flac.] 1x 300mg/15ml";;"00009";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"22640";"natalizumab infusie 300 mg / 15 ml [NOVOS: biological]";false;false;;false;false;false;true;false
"4389680";"LCBDFA";"0012278";"B";"27797-331";"O";"Tysabri inj. oploss. s.c. [voorgev. spuit] 2x 150mg/1ml";;"00005";;2;"x";;;;;0.0000;;;;"R";"b4";1273.3900;;;;;"inj. oploss. s.c. [voorgev. spuit]";640.0000;12.8000;8.5000;"44826";"natalizumab injectie 150 mg / 1 ml [NOVOS: biological]";false;false;;false;false;false;true;false
"2481141";"MBCFA";"8900649";;"27813-1347";"O";"Tyverb filmomh. tabl. 140x 250mg";;"00003";;140;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"filmomh. tabl.";0.0000;0.0000;0.0000;"18572";"lapatinib oraal 250 mg [no switch: onco]";false;false;;false;false;false;true;false
"1794973";"TCA";"0018671";;"50187-2360";"U";"Ubichinon Compositum inj. oploss. i.m./s.c./i.derm. [amp.] 10x2,2ml";;"00383";;10;"x";"2.2";"ml";;;0.0000;;;;"R";;29.9500;;;;;"inj. oploss. i.m./s.c./i.derm. [amp.]";136.1400;29.9500;29.9500;"50302";"homeopathie groep Ubichinon Compositum injectie [NOVOS: homeopathisch middel]";false;false;;false;false;false;true;false
"3196094";"RBE";"0021014";;"31344-2345";"U";"Ubistesin Adrenaline 1/100000 40/10 inj. oploss. dent. [patr.] 50x1,7ml";;"00593";;50;"x";"1.7";"ml";;;0.0000;;;;;;0.0000;"H";;;;"inj. oploss. dent. [patr.]";0.0000;0.0000;0.0000;"34553";"articaïne + epinefrine injectie/dentaal 40 mg + 10 µg / 1 ml";false;false;;false;false;false;true;false
"3196102";"RBE";"0021014";;"31344-2345";"U";"Ubistesin Adrenaline 1/200000 40/5 inj. oploss. dent. [patr.] 50x1,7ml";;"00593";;50;"x";"1.7";"ml";;;0.0000;;;;;;0.0000;"H";;;;"inj. oploss. dent. [patr.]";0.0000;0.0000;0.0000;"34561";"articaïne + epinefrine injectie/dentaal 40 mg + 5 µg / 1 ml";false;false;;false;false;false;true;false
"3085644";"DACB";"0020594";"B";"27847-1347";"U";"Ultibro 85/43 inhalatiepdr. (harde caps.) Breezhaler 30x";;"00445";;30;"x";;;;;0.0000;;;;"R";"b";42.2800;;"+ 1 Breezhaler";"onderhoudsbehandeling van COPD: 1 x/dag 1 dosis";;"inhalatiepdr. (harde caps.) Breezhaler";35.3300;10.6000;6.3000;"34066";"glycopyrronium + indacaterol inhalatie 43 µg + 85 µg [no switch: inhalatie]";false;false;;true;false;false;true;false
"3085636";"DACB";"0020594";"B";"27847-1347";"U";"Ultibro 85/43 inhalatiepdr. (harde caps.) Breezhaler 90x";;"00445";;90;"x";;;;;0.0000;;;;"R";"b";129.0900;;"+ 1 Breezhaler";"onderhoudsbehandeling van COPD: 1 x/dag 1 dosis";;"inhalatiepdr. (harde caps.) Breezhaler";17.6700;15.9000;10.5000;"34066";"glycopyrronium + indacaterol inhalatie 43 µg + 85 µg [no switch: inhalatie]";false;false;;true;false;false;true;false
"1291061";"RABC";"0017749";;"27854-232";"O";"Ultiva inj./inf. oploss. conc. (pdr.) i.v. [flac.] 5x 2mg";;"00279";;5;"x";;;;;0.0000;;;;;;0.0000;"H";"verdovend middel";;;"inj./inf. oploss. conc. (pdr.) i.v. [flac.]";0.0000;0.0000;0.0000;"27334";"remifentanil injectie/infusie 2 mg [VOS!: verdoving+]";false;false;;false;false;true;true;false
"1291079";"RABC";"0017749";;"27854-232";"O";"Ultiva inj./inf. oploss. conc. (pdr.) i.v. [flac.] 5x 5mg";;"00279";;5;"x";;;;;0.0000;;;;;;0.0000;"H";"verdovend middel";;;"inj./inf. oploss. conc. (pdr.) i.v. [flac.]";0.0000;0.0000;0.0000;"27342";"remifentanil injectie/infusie 5 mg [VOS!: verdoving+]";false;false;;false;false;true;true;false
"4733101";"LCBFAA";"0012195";;"47415-133";"O";"Ultomiris inf. oploss. (conc.) i.v. [flac.] 1x 1100mg/11ml";;"00009";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"47639";"ravulizumab infusie 1 100 mg / 11 ml [NOVOS: biological]";false;false;;false;false;false;true;false
"4733093";"LCBFAA";"0012195";;"47415-133";"O";"Ultomiris inf. oploss. (conc.) i.v. [flac.] 1x 300mg/3ml";;"00009";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"47647";"ravulizumab infusie 300 mg / 3 ml [NOVOS: biological]";false;false;;false;false;false;true;false
"0134957";"NADB";"0016840";;"27870-1164";"O";"Ultra-K oploss. 200ml 4,68g/15ml";;"00123";;1;"x";"200.0";"ml";;;0.0000;;;;"R";;5.5900;;;;;"oploss.";2.8000;5.5900;5.5900;"18036";"kalium oraal 4,68 g / 15 ml";false;false;;false;false;false;true;false
"0889063";"NACA";"0017152";;"27862-1164";"O";"Ultra-Mg oploss. (pdr., zakjes) 40x 3g";;"00201";;40;"x";;;;;0.0000;;;;;;14.2300;;;;;"oploss. (pdr., zakjes)";35.5800;14.2300;14.2300;"20016";"magnesium gluconaat oraal 3 g";false;false;;false;false;false;true;false
"1082858";"SAACA";"0016246";;"37929-299";"O";"Ultravist 300 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1x 124,6g/200ml";;"00085";;1;"x";;;;;0.0000;;;;"R";;0.0000;"H";;;;"inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.]";0.0000;0.0000;0.0000;"17871";"jopromide injectie/infusie/instillatie 623 mg / 1 ml";false;false;;false;false;false;true;false
"0066134";"SAACA";"0016246";"B";"37929-299";"O";"Ultravist 300 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1x 12,46g/20ml";;"00085";;1;"x";;;;;0.0000;;;;"R";"b";13.0300;;;;;"inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.]";248.0000;2.4800;1.4900;"17871";"jopromide injectie/infusie/instillatie 623 mg / 1 ml";false;false;;true;false;false;true;false
"1415884";"SAACA";"0016246";;"37929-299";"O";"Ultravist 300 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1x 311,5g/500ml";;"00085";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.]";0.0000;0.0000;0.0000;"17871";"jopromide injectie/infusie/instillatie 623 mg / 1 ml";false;false;;false;false;false;true;false
"0066159";"SAACA";"0016246";"B";"37929-299";"O";"Ultravist 300 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1x 31,15g/50ml";;"00085";;1;"x";;;;;0.0000;;;;"R";"b";22.7100;;;;;"inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.]";575.0000;5.7500;3.4500;"17871";"jopromide injectie/infusie/instillatie 623 mg / 1 ml";false;false;;true;false;false;true;false
"0833327";"SAACA";"0016246";"B";"37929-299";"O";"Ultravist 300 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1x 62,3g/100ml";;"00085";;1;"x";;;;;0.0000;;;;"R";"b";38.4800;;;;;"inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.]";971.0000;9.7100;5.7700;"17871";"jopromide injectie/infusie/instillatie 623 mg / 1 ml";false;false;;true;false;false;true;false
"0833285";"SAACA";"0016246";"B";"37929-299";"O";"Ultravist 300 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1x 6,2g/10ml";;"00085";;1;"x";;;;;0.0000;;;;"R";"b";10.1000;;;;;"inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.]";200.0000;2.0000;1.0000;"17871";"jopromide injectie/infusie/instillatie 623 mg / 1 ml";false;false;;true;false;false;true;false
"1082841";"SAACA";"0016246";"B";"37929-299";"O";"Ultravist 300 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.] 1x 93,45g/150ml";;"00085";;1;"x";;;;;0.0000;;;;"R";"b";52.3000;;;;;"inj./inf./instill. oploss. i.v./i.arter./i.uter. [flac.]";1280.0000;12.8000;7.7000;"17871";"jopromide injectie/infusie/instillatie 623 mg / 1 ml";false;false;;true;false;false;true;false
"1280502";"SAACA";"0016246";"B";"37929-299";"O";"Ultravist 370 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1x 115,35g/150ml";;"00095";;1;"x";;;;;0.0000;;;;"R";"b";62.4700;;;;;"inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.]";1280.0000;12.8000;8.5000;"17889";"jopromide injectie/infusie/instillatie 769 mg / 1 ml";false;false;;true;false;false;true;false
"0083964";"SAACA";"0016246";;"37929-299";"O";"Ultravist 370 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1x 153,8g/200ml";;"00095";;1;"x";;;;;0.0000;;;;"R";;0.0000;"H";;;;"inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.]";0.0000;0.0000;0.0000;"17889";"jopromide injectie/infusie/instillatie 769 mg / 1 ml";false;false;;false;false;false;true;false
"1415892";"SAACA";"0016246";;"37929-299";"O";"Ultravist 370 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1x 384,5g/500ml";;"00095";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.]";0.0000;0.0000;0.0000;"17889";"jopromide injectie/infusie/instillatie 769 mg / 1 ml";false;false;;false;false;false;true;false
"0066167";"SAACA";"0016246";"B";"37929-299";"O";"Ultravist 370 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1x 38,45g/50ml";;"00095";;1;"x";;;;;0.0000;;;;"R";"b";26.0900;;;;;"inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.]";679.0000;6.7900;4.0400;"17889";"jopromide injectie/infusie/instillatie 769 mg / 1 ml";false;false;;true;false;false;true;false
"0833699";"SAACA";"0016246";"B";"37929-299";"O";"Ultravist 370 mg/1 ml inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.] 1x 76,9g/100ml";;"00095";;1;"x";;;;;0.0000;;;;"R";"b";44.1100;;;;;"inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.]";1103.0000;11.0300;6.5500;"17889";"jopromide injectie/infusie/instillatie 769 mg / 1 ml";false;false;;true;false;false;true;false
"2689685";"EACB";"0004358";"G";"27920-1701";"O";"Uni Diamicron tabl. geregul. afgifte (deelb.) 30x 60mg";;"00497";;30;"x";;;;;0.0000;;;;"R";"a";9.6100;;;;;"tabl. geregul. afgifte (deelb. kwantit.)";6.6700;2.0000;1.0000;"14688";"gliclazide oraal (gereg. afgifte) 60 mg";false;true;;true;false;false;true;false
"2689693";"EACB";"0004358";"G";"27920-1701";"O";"Uni Diamicron tabl. geregul. afgifte (deelb.) 90x 60mg";;"00497";;90;"x";;;;;0.0000;;;;"R";"a";15.1500;;;;;"tabl. geregul. afgifte (deelb. kwantit.)";2.2200;2.0000;1.0000;"14688";"gliclazide oraal (gereg. afgifte) 60 mg";false;true;;true;false;false;true;false
